num_expediente,DateTime,localizacion,numero,distrito,tipo_accidente,estado_meteorologico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,positiva_alcohol
2020S007621,2020-05-29T21:25:00Z,CALL_MAYOR,59,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,0,
2020S007626,2020-01-06T16:15:00Z,CALL_GUADARRAMA,7,LATINA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,N
2020S007632,2020-05-28T19:15:00Z,CALL_JESUS_FERNANDEZ_SANTOS,2,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,2,N
2020S007634,2020-05-29T17:10:00Z,CALL_VALDETORRES_DE_JARAMA,5,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,7,N
2020S007636,2020-01-06T22:00:00Z,CALL_GANDHI,21,CIUDAD_LINEAL,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,N
2020S007646,2020-05-30T09:50:00Z,AVDA_LAS_FUERZAS_ARMADAS,142,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,N
2020S007668,2020-05-21T20:55:00Z,CALL_GENERAL_RICARDOS__CALL_MONSEÑOR_OSCAR_ROMERO,202,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,0,N
2020S007677,2020-02-06T20:45:00Z,CALL_CIRCE,50,SAN_BLAS-CANILLEJAS,Atropello a persona,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,0,N
2020S007678,2020-02-06T21:20:00Z,AVDA_LUIS_ARAGONES,4,SAN_BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,1,N
2020S007679,2020-02-06T20:30:00Z,RONDA_SUR__CALL_MUDELA,61,PUENTE_DE_VALLECAS,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,1,N
2020S007681,2020-02-06T21:20:00Z,CTRA_RODAJOS__CTRA_RODAJOS,2,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,3,N
2020S007685,2020-02-06T21:30:00Z,CUSTA_SANTO_DOMINGO,10,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,N
2020S007694,2020-03-06T07:50:00Z,CALL_CARLOS_DABAN__CALL_VIA_CARPETANA,2,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,5,N
2020S007714,2020-02-06T21:40:00Z,CALL_LOPEZ_DE_ARANDA,30,SAN_BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 6  a  9 años,Hombre,2,N
2020S007722,2020-03-06T18:45:00Z,CALL_FERRAZ__CALL_IRUN,1,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Mujer,14,N
2020S007724,2020-03-06T19:55:00Z,CALL_VIA_CARPETANA,43,CARABANCHEL,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,2,N
2020S007734,2020-03-06T23:10:00Z,CALL_BRAVO_MURILLO,298,TETUÁN,Alcance,Lluvia débil,Bicicleta,Conductor,De 40 a 44 años,Hombre,1,N
2020S007753,2020-03-06T13:50:00Z,CALL_HULLA,31,VILLAVERDE,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,N
2020S007754,2020-03-06T01:05:00Z,PASEO_YESERIAS__GTA_PIRAMIDES,1,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,N
2020S007762,2020-03-06T20:00:00Z,CTRA_VENTA_DE_LA_RUBIA__AUTOV_M-40,10,LATINA,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,N
2020S007770,2020-04-06T16:15:00Z,CALL_ARTURO_SORIA__CALL_CARLOTA_O'NEILL,73,CIUDAD_LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,N
2020S007782,2020-04-06T20:25:00Z,AVDA_LUIS_ARAGONES__CALL_SAN_HILARIO,4,SAN_BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,5,N
2020S007784,2020-01-06T21:10:00Z,AVDA_LOGROÑO,16,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,N
2020S007785,2020-04-06T20:33:00Z,GTA_SAR_DON_JUAN_DE_BORBON_Y_BATTEMBERG,5,BARAJAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,N
2020S007812,2020-02-06T21:50:00Z,CALL_MANUEL_POMBO_ANGULO,8,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,N
2020S007846,2020-06-06T03:30:00Z,GTA_LOPEZ_DE_HOYOS__CALL_FRANCISCO_SILVELA,1,CHAMARTÍN,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,1,N
2020S007862,2020-05-06T22:00:00Z,PASEO_EMBARCADERO__PASEO_AZUL,1,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,14,N
2020S007878,2020-06-06T21:20:00Z,CALL_PEDRO_BOSCH,0,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,N
2020S007883,2020-06-06T22:05:00Z,CALL_ALCALA,420,SAN_BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,N
2020S007897,2020-06-06T23:45:00Z,CALL_ARTURO_SORIA__CALL_ANGELITA_CAVERO,106,CIUDAD_LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,0,N
2020S007898,2020-06-06T21:20:00Z,CALL_ESTEBAN_CARROS__AVDA_JOAQUIN_GARRIGUES_WALKER,48,PUENTE_DE_VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,2,N
2020S007900,2020-07-06T07:50:00Z,AVDA_REAL_DE_PINTO__CALL_LAGUNA_DALGA,167,VILLAVERDE,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,N
2020S007903,2020-07-06T11:05:00Z,PLAZA_CASTILLA__CALL_BRAVO_MURILLO,3,TETUÁN,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,0,N
2020S007934,2020-07-06T22:42:00Z,CALL_SANTA_ENGRACIA,54,CHAMBERÍ,Alcance,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Mujer,1,N
2020S007946,2020-08-06T12:00:00Z,AVDA_ALBUFERA__CALL_SIERRA_FALADORA,144,PUENTE_DE_VALLECAS,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,3,N
2020S007960,2020-07-06T14:35:00Z,CALL_NUESTRA_SEÑORA_DE_VALVERDE,227,FUENCARRAL-EL_PARDO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,1,N
2020S007964,2020-07-06T19:40:00Z,CALL_CHIMICHAGUA,2,HORTALEZA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,7,N
2020S007987,2020-07-06T02:15:00Z,PLAZA_ESPAÑA,7,CENTRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 15 a 17 años,Hombre,7,N
2020S008016,2020-09-06T19:20:00Z,PLAZA_ESPAÑA,20,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Hombre,1,N
2020S008017,2020-09-06T20:15:00Z,CALL_VALDERREBOLLO,5,VILLA_DE_VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,3,N
2020S008018,2020-09-06T20:10:00Z,CALL_NARVAEZ__CALL_O'DONNELL,28,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Mujer,7,N
2020S008037,2020-10-06T09:40:00Z,PASEO_EDUARDO_DATO__CALL_ZURBANO,21,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,N
2020S008038,2020-10-06T11:20:00Z,AVDA_ARCENTALES,2,SAN_BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,N
2020S008039,2020-10-06T10:40:00Z,CALL_RAIMUNDO_FERNANDEZ_VILLAVERDE,26,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Mujer,5,N
2020S008055,2020-09-06T19:40:00Z,AVDA_POBLADOS,130,USERA,Colisión frontal,Se desconoce,Bicicleta,Conductor,De 40 a 44 años,Hombre,0,N
2020S008079,2020-11-06T03:10:00Z,PLAZA_SAN_JUAN_DE_LA_CRUZ__PASEO_CASTELLANA,1,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,0,N
2020S008089,2020-09-06T07:05:00Z,PASEO_PINOS,0,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,N
2020S008091,2020-10-06T10:15:00Z,PASEO_YESERIAS,9,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,N
2020S008119,2020-11-06T13:30:00Z,CALL_VERSALLES,31,SAN_BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,14,N
2020S008137,2020-12-06T09:15:00Z,CALL_MACHAQUITO__AVDA_MADROÑOS,2,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,1,N
2020S008143,2020-11-06T20:15:00Z,AUTOV_M-607,+01380S,FUENCARRAL-EL_PARDO,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,N
2020S008152,2020-12-06T19:15:00Z,CMNO_PRINCIPE,2,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,3,N
2020S008182,2020-06-13T11:15:00Z,CALL_SERRANO__CALL_DIEGO_DE_LEON,108,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,6,N
2020S008184,2020-10-06T12:45:00Z,CALL_MARIA_DE_LAS_MERCEDES_DE_BORBON,110,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,1,N
2020S008186,2020-06-13T14:30:00Z,PASEO_INFANTA_ISABEL,2,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,N
2020S008199,2020-06-13T14:45:00Z,CALL_GOYA__CALL_SERRANO,15,SALAMANCA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Hombre,6,N
2020S008212,2020-06-13T19:40:00Z,PASEO_CASTELLANA__AVDA_GENERAL_PERON,97,TETUÁN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,N
2020S008230,2020-06-14T07:45:00Z,CALL_CASTILLO_DE_AREVALO__AVDA_INSTITUCION_LIBRE_DE_ENSEÑANZA,1,SAN_BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2020S008231,2020-06-13T11:45:00Z,AVDA_GRAN_VIA_DEL_ESTE,9E,VICÁLVARO,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,N
2020S008235,2020-06-13T19:00:00Z,AVDA_REINA_VICTORIA__AVDA_PABLO_IGLESIAS,34,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Mujer,7,N
2020S008250,2020-06-14T16:40:00Z,CMNO_HUMERA,0,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,6,N
2020S008257,2020-06-14T20:10:00Z,CRA_SAN_FRANCISCO__CALL_SAN_ISIDRO_LABRADOR,6,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,N
2020S008269,2020-12-06T13:40:00Z,AVDA_LOGROÑO__AUTOV_M-40,20,HORTALEZA,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,1,N
2020S008280,2020-06-14T21:30:00Z,CALL_BRAVO_MURILLO,95,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,0,N
2020S008296,2020-06-13T18:15:00Z,CALL_NAVALPERAL__AVDA_MIRAFLORES,1,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,0,N
2020S008305,2020-06-15T19:45:00Z,AVDA_LUIS_ARAGONES__CALL_SAN_HILARIO,20,SAN_BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,6,N
2020S008309,2020-06-15T21:06:00Z,CTRA_ZOO,3,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1,N
2020S008329,2020-06-16T06:50:00Z,CALL_VELAZQUEZ__CALL_LOPEZ_DE_HOYOS,134,CHAMARTÍN,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,1,N
2020S008333,2020-06-16T01:25:00Z,CALL_MATEO_INURRIA,26,CHAMARTÍN,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,6,N
2020S008360,2020-06-16T20:20:00Z,CALL_MARIA_DE_LAS_MERCEDES_DE_BORBON__CALL_JOSEFINA_ALDECOA,120,HORTALEZA,Atropello a persona,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,N
2020S008367,2020-06-16T22:00:00Z,CALL_RAMON_POWER__CALL_HAENDEL,25,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,N
2020S008403,2020-06-17T19:30:00Z,CALL_LOPE_DE_HARO__CALL_JUAN_DEL_RISCO,10,TETUÁN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,N
2020S008419,2020-06-18T08:30:00Z,CALL_MAYOR__CALL_SAN_NICOLAS,84,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,3,N
2020S008435,2020-06-17T21:28:00Z,CALL_GENERAL_LOPEZ_POZAS,18,CHAMARTÍN,Atropello a persona,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,14,N
2020S008440,2020-06-18T18:40:00Z,CALL_FUENTE_CARRANTONA__AUTOV_M-23,61,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,N
2020S008457,2020-06-18T12:10:00Z,CALL_ARROYO_DEL_MONTE,111,FUENCARRAL-EL_PARDO,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,6,N
2020S008480,2020-12-06T15:20:00Z,CALL_ESTAFETA,5,USERA,Colisión frontal,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,7,N
2020S008482,2020-06-18T15:44:00Z,GTA_ENCINA_DEL_TRILLO,0,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,5,N
2020S008486,2020-06-18T21:00:00Z,CMNO_CERRO_DEL_AGUILA,1,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,5,N
2020S008490,2020-06-18T21:32:00Z,CTRA_GARABITAS,0,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,5,N
2020S008493,2020-06-19T14:45:00Z,CALL_PRINCIPE_DE_VERGARA__CALL_AYALA,36,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6,N
2020S008497,2020-06-19T19:29:00Z,CALL_BRAVO_MURILLO,126,TETUÁN,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,0,N
2020S008502,2020-06-19T19:30:00Z,AVDA_INSTITUCION_LIBRE_DE_ENSEÑANZA__CALL_CASTILLO_DE_UCLES,69,SAN_BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,14,N
2020S008524,2020-06-20T09:45:00Z,CALL_BARQUILLO__CALL_AUGUSTO_FIGUEROA,17,CENTRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Hombre,0,N
2020S008526,2020-06-20T02:40:00Z,AVDA_PLANETARIO__AVDA_PLANETARIO,36,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,1,N
2020S008531,2020-06-20T15:15:00Z,AVDA_ANGEL_SANZ_BRIZ,0,LATINA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,N
2020S008540,2020-06-20T18:50:00Z,AVDA_INSTITUCION_LIBRE_DE_ENSEÑANZA__CALL_VILLAESCUSA,184,CIUDAD_LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,7,N
2020S008547,2020-06-20T22:20:00Z,AVDA_GRAN_VIA_DE_VILLAVERDE__CALL_LEONOR_GONGORA,20,VILLAVERDE,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,7,N
2020S008563,2020-06-21T01:20:00Z,CALL_SANTA_ENGRACIA,105,CHAMBERÍ,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,7,N
2020S008575,2020-06-21T05:05:00Z,PASEO_YESERIAS__PASEO_YESERIAS,33,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,N
2020S008582,2020-06-21T10:30:00Z,CALL_ALCALDE_GARRIDO_JUARISTI,17,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,N
2020S008609,2020-06-19T12:30:00Z,AVDA_COMPLUTENSE,11,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,2,N
2020S008610,2020-06-21T09:10:00Z,PISTA_CRISTO_DE_EL_PARDO,1,FUENCARRAL-EL_PARDO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,6,N
2020S008630,2020-06-19T20:45:00Z,CALL_SANTUARIO__CALL_PIEDRABUENA,1,USERA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,6,N
2020S008645,2020-06-21T19:55:00Z,AUTOV_M-607,+01600E,FUENCARRAL-EL_PARDO,Caída,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,6,N
2020S008652,2020-06-20T03:50:00Z,AVDA_AVIACION__CALL_ALDEANUEVA_DE_LA_VERA,55,LATINA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,N
2020S008656,2020-06-22T20:45:00Z,PLAZA_INDEPENDENCIA__CALL_ALCALA,10,RETIRO,Alcance,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,N
2020S008663,2020-06-19T11:05:00Z,LUGAR_VENTA_DEL_BATAN,0,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,N
2020S008667,2020-06-22T10:27:00Z,CALL_RIBERA_DE_CURTIDORES__CALL_CIGARRERAS,43,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,7,N
2020S008692,2020-06-22T20:10:00Z,CTRA_RODAJOS,2,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,N
2020S008701,2020-06-23T17:00:00Z,PASEO_CASTELLANA__PLAZA_SAN_JUAN_DE_LA_CRUZ,61,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2020S008713,2020-06-23T14:36:00Z,CALL_VALLEHERMOSO,20,CHAMBERÍ,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,6,N
2020S008729,2020-06-23T09:55:00Z,CALL_SEPULVEDA__CALL_GOTARRENDURA,3,LATINA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,N
2020S008751,2020-06-24T14:30:00Z,CALL_MANUEL_MARIA_IGLESIAS,4,CIUDAD_LINEAL,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,N
2020S008752,2020-06-24T15:20:00Z,PLAZA_CANOVAS_DEL_CASTILLO,2,RETIRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,6,N
2020S008755,2020-06-23T22:15:00Z,CALL_SAN_GERMAN,40,TETUÁN,Caída,Nublado,Bicicleta,Conductor,De 21 a 24 años,Hombre,0,N
2020S008786,2020-06-24T12:50:00Z,AVDA_VENTISQUERO_DE_LA_CONDESA,48,FUENCARRAL-EL_PARDO,Caída,Lluvia débil,Bicicleta,Conductor,De 65 a 69 años,Hombre,6,N
2020S008811,2020-06-24T07:20:00Z,CTRA_CARABANCHEL_A_ARAVACA__CALL_CAYETANO_RODRIGUEZ,4,LATINA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2020S008820,2020-06-25T17:00:00Z,AVDA_ARCENTALES,28,SAN_BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,N
2020S008829,2020-06-25T20:35:00Z,AVDA_CANILLEJAS_A_VICALVARO__AUTOV_M-40,167,SAN_BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,N
2020S008841,2020-06-26T02:01:00Z,PASEO_GENERAL_MARTINEZ_CAMPOS__CALL_FORTUNY,48,CHAMBERÍ,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,7,N
2020S008849,2020-06-25T12:10:00Z,CALL_ANASTASIA_LOPEZ,17,FUENCARRAL-EL_PARDO,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,N
2020S008858,2020-06-26T09:05:00Z,CALL_REAL_DE_ARGANDA__CALL_PEÑARANDA_DE_BRACAMONTE,78,VILLA_DE_VALLECAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,N
2020S008876,2020-06-25T22:00:00Z,PASEO_CASTELLANA,97,TETUÁN,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,0,N
2020S008898,2020-06-26T22:00:00Z,PASEO_CASTELLANA,1,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,N
2020S008933,2020-06-27T23:00:00Z,CALL_EMBAJADORES,324,PUENTE_DE_VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,2,N
2020S008941,2020-06-20T09:15:00Z,CARRETERA_CIUDAD_UNIVERSITARIA,0,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,6,N
2020S008945,2020-06-21T11:00:00Z,PASEO_DEL_EMBARCADERO,0,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,6,N
2020S008948,2020-06-21T12:00:00Z,CARRETERA_DEL_ZARZON-AVENIDA_EUROPA,0,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,6,N
2020S008950,2020-06-28T07:35:00Z,CALL_ARTURO_SORIA__CALL_CARLOTA_O'NEILL,75,CIUDAD_LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,N
2020S008965,2020-06-27T14:00:00Z,CALL_PARROCO_EUSEBIO_CUENCA,62,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Mujer,7,N
2020S008969,2020-06-27T14:10:00Z,CALL_BRUJAS__CALL_HACIENDA_DE_PAVONES,34,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,7,N
2020S009015,2020-06-27T09:40:00Z,AVDA_POBLADOS,22,LATINA,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,0,N
2020S009032,2020-06-29T16:48:00Z,CALL_CALLEJO__TRVA_PALOMERAS,6,PUENTE_DE_VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,1,N
2020S009040,2020-06-22T20:15:00Z,CALL_NEVADO_DEL_CUMBAL,1,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,2,N
2020S009043,2020-06-29T20:20:00Z,CALL_CABEZA_MESADA__CALL_TINEO,11B,VILLA_DE_VALLECAS,Atropello a persona,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,14,N
2020S009047,2020-06-29T20:45:00Z,GTA_GENERAL_ALVAREZ_DE_CASTRO__CALL_GENERAL_ALVAREZ_DE_CASTRO,3,CHAMBERÍ,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,0,N
2020S009071,2020-06-27T21:30:00Z,PASEO_RECOLETOS__CALL_RECOLETOS,14,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,1,N
2020S009078,2020-06-29T19:45:00Z,CALL_PRINCIPE_DE_VERGARA,108,CHAMARTÍN,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,5,N
2020S009086,2020-06-27T18:25:00Z,CALL_GINZO_DE_LIMIA,33,FUENCARRAL-EL_PARDO,Atropello a persona,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,14,N
2020S009123,2020-06-29T13:30:00Z,PASEO_SAN_FRANCISCO_DE_SALES__CALL_GUZMAN_EL_BUENO,1,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,N
2020S009133,2020-01-07T09:05:00Z,PQUE_CASA_DE_CAMPO__PNTE_CASTILLA,0,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,N
2020S009162,2020-06-30T20:10:00Z,CALL_ALCALA,45,CENTRO,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,0,N
2020S009171,2020-01-07T20:30:00Z,CALL_LA_DILIGENCIA,4A,PUENTE_DE_VALLECAS,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 10 a 14 años,Mujer,7,N
2020S009172,2020-01-07T20:55:00Z,CMNO_MAGDALENA,24B,VILLA_DE_VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,1,N
2020S009199,2020-02-07T15:42:00Z,CALL_SAN_BERNARDO__CALL_SAN_HERMENEGILDO,85,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 50 a 54 años,Hombre,2,N
