ID-EVENTO,TITULO,PRECIO,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,ACCESIBILIDAD-INSTALACION,ADDRESS,DISTRITO-INSTALACION,BARRIO-INSTALACION,CODIGO-POSTAL-INSTALACION,COORDINATES,TIPO,AUDIENCIA
11477579,Acto Institucional del 14º Encuentro entre Culturas 'Multilatina' 2021,Gratuito,,,2021-10-07,2021-10-07,18:30,"Acto Institucional del 14º Encuentro entre Culturas 'Multilatina' 2021. Festival folclórico internacional 'Músicas del mundo' con la participación de artistas de España, Argentina, Marruecos y Ecuador.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=942e4dd76c42c710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6089ba61e681c010VgnVCM1000000b205a0aRCRD,Auditorio y sala de exposiciones Paco de Lucía (Latina),1,"AVENIDA LAS AGUILAS, 2",LATINA,LAS AGUILAS,28044,"40.38513183038149,-3.761911556533903",DanzaBaile/FolcloreEtnica,
11484179,Ada Lovelace Day: Volumetric Regimes,No hay información,,,2021-10-09,2021-10-09,16:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab304db9f7a3c710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD,Medialab en Matadero. Matadero Madrid,1,"PASEO CHOPERA, 14",ARGANZUELA,CHOPERA,28045,"40.39245798191536,-3.6972067902718897",ConferenciasColoquios,
11469031,ADAM KRUKIEVICZ,Gratuito,,,2021-10-10,2021-10-10,18:00,Concierto de órgano,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=956648de8b00c710VgnVCM1000001d4a900aRCRD,Festival Internacional de Órgano y música barroca,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ad548de8b00c710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e73b069a541f010VgnVCM1000000b205a0aRCRD,Parroquia Santa María La Antigua,3,"CALLE VIRGEN DE LA ANTIGUA, 9",VICALVARO,CASCO H.VICALVARO,28032,"40.40172520926162,-3.6051665218853537",Musica,Niños
11475288,Affanistán en la encrucijada,Gratuito,,,2021-10-28,2021-10-28,19:00,Raúl Ramírez Ruíz. Profesor titular de Historia Contemporánea de la Universidad Rey Juan Carlos.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a2d16aa9f471c710VgnVCM1000001d4a900aRCRD,Actividades culturales en el Distrito Villa de Vallecas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=311c3e31f769b710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Francisco Fatou (Villa de Vallecas),1,"CALLE MANUEL VELEZ, 10",VILLA DE VALLECAS,CASCO H.VALLECAS,28031,"40.379584618162156,-3.623110349262379",ConferenciasColoquios,
11413051,Africa moment,20 euros,"X,J,V,S,D",,2021-11-24,2021-11-28,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=13972ac9c55f9710VgnVCM1000001d4a900aRCRD,Africa moment,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=28972ac9c55f9710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4582ee06ea5ee310VgnVCM2000000c205a0aRCRD,Naves Español en Matadero,1,"PASEO CHOPERA, 14",ARGANZUELA,CHOPERA,28045,"40.39241374953321,-3.697247685884226",DanzaBaile,
11461216,Agrupación Señor Serrano. 'OLYMPUS KIDS',18 euros,"X,J,V,S,D",,2021-12-15,2021-12-19,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a63b067ee4cb710VgnVCM1000001d4a900aRCRD,Agrupación Señor Serrano. 'OLYMPUS KIDS',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f63b067ee4cb710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,"CALLE CONDE DUQUE, 11",CENTRO,UNIVERSIDAD,28015,"40.42802889001877,-3.710182353581842",ProgramacionDestacadaAgendaCultura,
11488574,Al aire libre,Gratuito,,,2021-10-21,2021-10-21,18:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e25197c0715c710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,1,"PLAZA LEGAZPI, 8",ARGANZUELA,CHOPERA,28045,"40.391054868587204,-3.6958072892892155",,
11484182,Al aire libre con Yayo Herrero,No hay información,,,2021-10-21,2021-10-21,18:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=38504db9f7a3c710VgnVCM1000001d4a900aRCRD,Al aire libre con Yayo Herrero,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cc504db9f7a3c710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD,Medialab en Matadero. Matadero Madrid,1,"PASEO CHOPERA, 14",ARGANZUELA,CHOPERA,28045,"40.39245798191536,-3.6972067902718897",ConferenciasColoquios,
11477619,Al Aleph pasando por Macondo,Gratuito,,,2021-10-08,2021-10-08,19:00,"Con Nelson Calderón. Homenaje a grandes escritores latinoamericanos: Cortázar, Borges, Galeano, Arguedas o Márquez, en voz de Nelson Calderón. La literatura se unirá con la voz del teatro para regalarnos un tándem mágico. Y es que, como dicen los indios de Nuevo México, el narrador o la narradora están embarazados de mucha gente, la gente se le sale por los poros.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=98424dd76c42c710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3d973d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Fernando de los Ríos (Latina),1,"CALLE CAMARENA, 10",LATINA,ALUCHE,28047,"40.39552931214334,-3.7562667464373223",ProgramacionDestacadaAgendaCultura,
11434523,Al compás de Dobemol,140 ? el trimestre. Solo se devolverá el importe de la matrícula en caso de que la organización cancele la actividad.,"L,M,X,J,V,S,D",,2021-09-21,2021-12-22,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f331fd9fc99a710VgnVCM1000001d4a900aRCRD,Al compás de Dobemol,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b3431fd9fc99a710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,1,"PLAZA LEGAZPI, 8",ARGANZUELA,CHOPERA,28045,"40.391054868587204,-3.6958072892892155",,
11482208,Al Sur del Jazz.,Gratuito,,,2021-10-23,2021-10-23,19:00,"MONCLOA A RITMO DE FLAMENCO    CONCIERTO PIANO  ANDRÉS BARRIO  'Al sur del Jazz' Andrés Barrios Navarro es natural de Utrera (Sevilla). Llevado por sus raíces andaluzas, desde niño se siente atraído por el flamenco y explora los distintos palos y toques para transportarlos al piano con personalidad propia. Con el fin de ensanchar sus horizontes artísticos, asimila de forma autodidacta músicas jazzísticas, latinas y afro-cubanas de grandes músicos como, Chick Corea, Chucho Valdés, Michel Camilo o Gonzalo Rubalcaba, entre otros, que terminan por ser además norte del sonido de su piano. Y todo esto lo yuxtapone a su formación clásica, cultivada desde muy pequeño, que le ha valido también para dar sentido armónico y estético a sus obras.  Será obligatorio el uso de mascarilla y gel hidroalcohólico en la entrada así como atender en todo momento a las indicaciones del personal para cumplir las medidas preventivas dictadas por las autoridades sanitarias.   Entrada libre hasta completar aforo",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe7b8dd1dd53c710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=982a1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Moncloa (Moncloa - Aravaca),2,"PLAZA MONCLOA, 1",MONCLOA-ARAVACA,ARGUELLES,28008,"40.435209393826675,-3.7188765163188293",DanzaBaile/Flamenco,
11482196,Albedrío,Gratuito,,,2021-10-23,2021-10-23,19:00,Espectáculo de baile flamenco con músicos en directo que harán disfrutar a todos los presentes.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d57a8dd1dd53c710VgnVCM1000001d4a900aRCRD,Actividades en el Centro Cultural Carril del Conde,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4dc76ed8d8a75610VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD,Centro Cultural Carril del Conde (Hortaleza),1,"CALLE CARRIL DEL CONDE, 57",HORTALEZA,CANILLAS,28043,"40.46088953531134,-3.6544210187969433",DanzaBaile,
11470418,Aleaciones,Gratuito,,,2021-10-16,2021-10-16,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff62dbb5cf70c710VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07f63190712b1110VgnVCM1000000b205a0aRCRD,Centro Cultural Ciudad Pegaso (San Blas - Canillejas),1,"AVENIDA SÉPTIMA, 11",SAN BLAS-CANILLEJAS,REJAS,28022,"40.448428925762634,-3.5980969888187393",Musica/Flamenco,
11440357,Alquiler de bicicletas,No hay información,"M,X,J,V,S,D",,2021-07-22,2021-12-31,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d27646041fca710VgnVCM1000001d4a900aRCRD,Alquiler de bicicletas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c137646041fca710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,1,"PLAZA LEGAZPI, 8",ARGANZUELA,CHOPERA,28045,"40.391054868587204,-3.6958072892892155",,
11487654,Alter + Ego -,Gratuito,,,2021-11-19,2021-11-19,17:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=973cf6e930f4c710VgnVCM1000001d4a900aRCRD,,,,,,,,,,,1ciudad21distritos,
11477624,"Álvaro Llerena Martínez, 'El Tamborero Embrujao'",Gratuito,,,2021-10-29,2021-10-29,19:00,"Desde Colombia, descendiente directo de los grandes maestros del tambor del Caribe.  A lo largo de su carrera ha participado en numerosos proyectos musicales. Desde 1985 hasta 2006 fue el tambor principal de Petrona Martínez, su madre, la gran folclorista colombiana, junto con quien recibió una nominación al Grammy Latino en el año 2001 por su trabajo 'Bonito que Canta'.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b2034dd76c42c710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd3fba61e681c010VgnVCM1000000b205a0aRCRD,Centro Cultural José Luis Sampedro (Latina),1,"CALLE CASTROSERNA, 4",LATINA,LUCERO,28047,"40.40159394334669,-3.749110841406562",Musica/EtnicaBatucada,
11482105,"Amar en libertad, Poliarmor, el mito del amor romántico y la mujer",Gratuito,,,2021-10-21,2021-10-21,18:30,"Dentro de CINEFORUM organizado por la Asociación para la Investigación de los Conflictos Contemporáneos (AICC) y en colaboración con el Distrito de Arganzuela.  Directora: XUDIT CASAS. País: España. Año: 2019. Calificación: Apta para todos los públicos. Duración: 60 m. Género: Documental. Sinopsis: Amar en Libertad es un documental sobre el poliamor y las relaciones no monógamas. Personas expertas y profesionales de la materia explican cómo se gestionan este tipo de relaciones y qué herramientas son útiles para tratar temas como los celos, el tiempo, el sexo, etc. A través de sus testimonios, iremos conociendo más a fondo el mito del amor romántico, la monogamia y el papel de la mujer en la misma. Después de la proyección del documental habrá un coloquio presentado por Mª José Palma con la participación de Roma de las Heras, Miguel Vagalume y Xudit Casas.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d32cdd38a53c710VgnVCM2000001f4a900aRCRD,Cine en el Centro Dotacional Aganzuela,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0cafcdd38a53c710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9ea79262ef5d010VgnVCM1000000b205a0aRCRD,Centro Cultural Dotacional Integrado Arganzuela,1,"CALLE CANARIAS, 17",ARGANZUELA,PALOS DE MOGUER,28045,"40.40207279862862,-3.6955325387824014",CineActividadesAudiovisuales,
11485593,Amelia la aviadora,Gratuito,,,2021-10-30,2021-10-30,12:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dc977023e84c710VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e5068540e41c010VgnVCM2000000c205a0aRCRD,Centro Cultural Gloria Fuertes (Barajas),1,"AVENIDA LOGROÑO, 179",BARAJAS,CORRALEJOS,28042,"40.460622835379624,-3.5936877657335935",TeatroPerformance,Niños
11485337,Anatola Karakola,Gratuito,,,2021-10-17,2021-10-17,11:00,"Lugar: Parque de Las Cataratas    Compañía: Martuky.  De 3 a 10 años.  Espectáculo de guiñol que nos contará la historia de Cirilo el cocodrilo, Libe la libélula y Anatola la caracola. Anatola está preocupada por el medio ambiente y el problema de la contaminación.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c452a6c01ab3c710VgnVCM2000001f4a900aRCRD,Calle Abierta. Villa de Vallecas. Octubre-Noviembre 2021,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2c11fd3655b3c710VgnVCM2000001f4a900aRCRD,,,,,,,,,CuentacuentosTiteresMarionetas,Niños
11482651,Anatola Karakola,Gratuito,,,2021-10-10,2021-10-10,12:00,"Títeres. Compañía Martuky. Espectáculo de guiñol que nos contará la historia de Cirilo el cocodrilo, Libe la libélula y Anatola la caracola. Anatola está preocupada por el medio ambiente y el problema de la contaminación. así que cuando su charca se queda sin agua decide movilizar a todos sus amigos para que regrese de nuevo el agua a la charca y nunca más se seque.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7a148dd1dd53c710VgnVCM1000001d4a900aRCRD,Actividades infantiles en el Centro Cultural Hortaleza,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=613d9496e4819710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Hortaleza,1,"CALLE SANTA VIRGILIA, 15",HORTALEZA,PINAR DEL REY,28033,"40.476859845869534,-3.6420353342333227",CuentacuentosTiteresMarionetas,Niños
11471403,Andrés Javier Martínez Blanco,Gratuito,"L,M,X,J,V,S,D",,2021-10-01,2021-10-16,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=55fd0288d2d0c710VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD,"Centro Cultural Rafael Altamira, antes Palacete Quinta del Berro (Salamanca)","1,5","CALLE ENRIQUE D'ALMONTE, 1",SALAMANCA,FUENTE DEL BERRO,28028,"40.42206601994432,-3.662968075865235",Exposiciones,
11470055,Angélica Leyva,Gratuito,,,2021-10-23,2021-10-23,19:00,"MÚSICA   Tour 'Coraje'  Su trayectoria profesional comenzóa la corta edad de diez años, lo quele llevó a ser semifinalista en laprimera edición de La Voz. Tras estepaso, ha realizado varias giras condistintos proyectos y actualmenteestá presentando el Tour 'Coraje',donde hace un recorrido pordiferentes temas musicales, sobretodo de artistas femeninas; unespectáculo con mucha fuerza y'coraje', con la base flamenca quela caracteriza. 60 minutos",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=82692e5fa970c710VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural la Elipa (Ciudad Lineal),1,"CALLE SANTA FELICIDAD, 39",CIUDAD LINEAL,VENTAS,28017,"40.42447060804354,-3.6504253324201104",ProgramacionDestacadaAgendaCultura,
11468449,Annette,Gratuito,,,2021-11-13,2021-11-13,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=03852199683fb710VgnVCM2000001f4a900aRCRD,Annette,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=de642199683fb710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Buero Vallejo (San Blas - Canillejas),1,"CALLE BOLTA&amp;Ntilde;A, 27",SAN BLAS-CANILLEJAS,CANILLEJAS,28022,"40.44477474902185,-3.6129105844633775",CineActividadesAudiovisuales,
11481964,Antología de Zarzuela,Gratuito,,,2021-10-08,2021-10-08,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2ae4cbd29653c710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a273d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Lope de Vega (Puente de Vallecas),1,"CALLE CONCEJO DE TEVERGA, 1",PUENTE DE VALLECAS,ENTREVIAS,28053,"40.386293684801885,-3.6718658006661906",Musica/Zarzuela,
11477719,Antología de Zarzuelas,Gratuito,,,2021-10-22,2021-10-22,19:00,"Producción propia del año 2013 de la 'Coral Coslada', dirigida por el maestro Felipe Bel desde 2009.  Esta coral inicia su andadura en 2003, e integra a personas de diferente procedencia y edades reunidas por su amor a la música. Ha colaborado en varias ocasiones como coro participativo en el concierto celebrado en el Auditorio Nacional de la ONG 'Voces para la Paz'.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fd8c29248362c710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3d973d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Fernando de los Ríos (Latina),1,"CALLE CAMARENA, 10",LATINA,ALUCHE,28047,"40.39552931214334,-3.7562667464373223",Musica/CoroGospel,
11398981,Antonio López. El instante eterno,Gratuito,,,2021-10-27,2021-10-27,18:30,"Conferencia. Ciclo 'Maestros del arte'. Ponente: María Arango Muñoz. Historiadora del Arte. La historia de la escultura está repleta de artistas extraordinarios; artistas que superan todas las expectativas. Nos centramos en grandes nombres para analizar su trayectoria, así como aspectos menos conocidos de su vida y obra. Sinopsis: Antonio López es pintor y escultor. Su obra está enclavada dentro del hiperrealismo. Su proceso creativo es lento, con una técnica minuciosa y una precisión casi fotográfica, a veces tarda varios años en terminar una obra. Recorremos su vida y su obra desde los años cincuenta cuando empieza a explorar los distintos lenguajes plásticos buscando el suyo propio hasta hoy.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=41d87faaa6e99710VgnVCM2000001f4a900aRCRD,Conferencias   y visitas  culturales,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0e246feb2e99710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f3073d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural el Torito (Moratalaz),1,"AVENIDA MORATALAZ, 130",MORATALAZ,VINATEROS,28030,"40.40609591857167,-3.646536107063507",ConferenciasColoquios/Historia,
